ID,PAAC2_A,PAAC2_C,PAAC2_D,PAAC2_E,PAAC2_F,PAAC2_G,PAAC2_H,PAAC2_I,PAAC2_K,PAAC2_L,PAAC2_M,PAAC2_N,PAAC2_P,PAAC2_Q,PAAC2_R,PAAC2_S,PAAC2_T,PAAC2_V,PAAC2_W,PAAC2_Y,PAAC2_lam1,PAAC2_lam2
seq739,0.0,3.5165,0.0,0.0,2.6373,3.5165,0.0,1.7582,0.8791,0.0,0.0,0.8791,0.8791,0.0,0.0,2.6373,2.6373,0.0,0.0,0.0,0.0555,0.0654
seq740,0.0,1.7308,0.0,0.0,1.7308,0.0,0.0,1.7308,2.5963,3.4617,0.0,0.0,0.8654,0.0,0.0,0.8654,0.8654,0.8654,0.0,0.0,0.0492,0.0853
seq741,9.3799,8.5271,5.1163,2.5581,4.2636,8.5271,3.4109,4.2636,3.4109,0.8527,1.7054,3.4109,3.4109,2.5581,4.2636,6.8217,5.1163,5.1163,0.8527,5.1163,0.0704,0.0768
seq742,4.1399,0.0,4.1399,7.4518,1.656,1.656,1.656,1.656,5.7959,4.9679,0.828,0.828,5.7959,0.0,4.9679,5.7959,3.3119,3.3119,0.828,0.0,0.0786,0.0934
seq743,2.5514,10.2056,3.4019,3.4019,4.2523,9.3551,0.8505,1.7009,3.4019,1.7009,0.0,0.8505,12.757,3.4019,4.2523,5.1028,2.5514,5.1028,0.8505,2.5514,0.0804,0.0692
seq744,0.0,0.0,0.0,0.848,3.3918,1.6959,0.0,0.0,3.3918,5.0878,0.0,0.0,0.848,0.848,0.848,3.3918,0.0,0.848,0.0,0.0,0.0616,0.0905
seq745,0.0,5.265,0.0,0.8775,0.0,2.6325,0.0,1.755,0.0,1.755,0.0,0.8775,2.6325,1.755,1.755,0.0,1.755,1.755,0.0,1.755,0.0671,0.0554
seq746,1.6803,3.3607,0.8402,0.0,0.0,0.0,0.0,3.3607,5.8812,0.8402,0.0,0.8402,2.5205,0.0,0.0,0.0,0.0,1.6803,0.0,0.0,0.0808,0.0791
seq747,0.0,0.0,0.0,0.8498,0.0,18.6947,5.0986,0.0,0.0,0.0,0.0,0.8498,0.0,0.0,0.0,0.8498,0.0,0.0,0.0,3.399,0.0648,0.0855
seq748,1.5773,0.0,0.0,0.7887,0.7887,0.7887,0.7887,0.0,1.5773,0.7887,0.0,0.0,2.366,0.7887,3.1547,2.366,2.366,0.7887,0.7887,0.0,0.1059,0.1054
seq749,3.3581,3.3581,1.679,2.5186,1.679,4.1976,0.0,2.5186,8.3952,7.5557,0.0,3.3581,5.0371,3.3581,2.5186,3.3581,3.3581,8.3952,0.0,0.0,0.0825,0.078
seq750,11.7912,5.8956,2.5267,3.3689,0.0,5.8956,10.1068,5.8956,9.2645,6.7378,2.5267,5.0534,2.5267,5.0534,10.1068,5.8956,3.3689,8.4223,0.8422,1.6845,0.0757,0.08199999999999999
seq751,3.4032,3.4032,2.5524,1.7016,0.8508,0.8508,2.5524,2.5524,2.5524,6.8065,0.0,0.8508,4.254,5.1049,2.5524,2.5524,1.7016,2.5524,0.0,0.8508,0.0672,0.08199999999999999
seq752,5.8265,4.9942,3.3295,4.9942,0.8324,4.9942,6.6589,4.1618,7.4913,4.9942,1.6647,2.4971,2.4971,3.3295,13.3178,10.8207,5.8265,5.8265,0.8324,0.0,0.0811,0.0865
seq753,1.5693,1.5693,0.0,0.0,0.7846,1.5693,0.0,0.0,1.5693,0.7846,1.5693,0.0,0.7846,0.0,1.5693,0.7846,0.0,0.7846,0.7846,0.7846,0.11900000000000001,0.0963
seq754,1.5802,1.5802,0.0,0.0,0.7901,0.7901,0.0,0.0,1.5802,2.3703,0.7901,0.0,0.7901,0.0,1.5802,0.7901,0.7901,0.0,0.7901,0.7901,0.1128,0.0971
seq755,0.0,1.6261,0.813,0.813,0.813,0.813,0.813,1.6261,4.0651,3.2521,0.0,0.813,0.813,0.813,2.4391,0.813,1.6261,1.6261,0.0,0.0,0.0937,0.0933
seq756,0.0,0.0,0.8632,0.0,0.0,83.7331,0.0,0.0,5.1794,13.8116,0.0,0.0,0.0,0.0,2.5897,0.0,0.0,0.8632,0.0,7.769,0.0663,0.0705
seq757,0.0,0.0,0.0,0.755,0.755,2.2651,0.0,1.5101,1.5101,1.5101,0.0,0.0,0.0,0.0,0.0,0.755,0.0,0.755,0.755,0.0,0.1055,0.1395
seq758,5.813,1.6609,3.3217,5.813,3.3217,6.6434,0.8304,6.6434,4.9826,4.9826,2.4913,3.3217,3.3217,4.1521,3.3217,6.6434,5.813,5.813,2.4913,3.3217,0.0841,0.0855
seq759,0.8396,1.6792,1.6792,2.5188,0.0,2.5188,0.8396,1.6792,4.1979,2.5188,0.0,2.5188,0.8396,0.0,0.0,4.1979,2.5188,2.5188,1.6792,1.6792,0.083,0.0774
seq760,0.8579,0.0,0.8579,0.0,3.4314,2.5736,0.0,0.8579,0.8579,1.7157,0.0,1.7157,0.8579,2.5736,1.7157,0.8579,1.7157,3.4314,0.0,1.7157,0.0625,0.0796
seq761,25.6812,0.0,12.4264,10.7695,4.1421,13.2548,2.4853,14.0832,16.5685,15.7401,4.9706,9.1127,3.3137,1.6569,4.1421,9.1127,4.1421,12.4264,2.4853,2.4853,0.0822,0.0894
seq762,15.2332,7.6166,5.924,9.3092,5.0777,20.311,9.3092,9.3092,10.1555,21.1573,2.5389,10.1555,10.1555,11.8481,8.4629,16.9258,13.5406,17.7721,5.0777,5.924,0.0771,0.0766
seq763,14.3418,8.4364,8.4364,6.7491,6.7491,19.4037,6.7491,16.0291,6.7491,20.2473,5.0618,7.5927,12.6546,13.4982,9.28,13.4982,12.6546,13.4982,5.0618,8.4364,0.0758,0.0806
seq764,7.353,0.0,0.0,0.0,0.817,5.719,0.817,0.817,4.085,1.634,0.0,0.817,0.0,0.817,0.0,0.817,0.0,2.451,1.634,0.0,0.0811,0.1019
seq765,0.864,0.0,0.0,0.864,0.0,1.7281,0.0,1.7281,0.864,4.3202,0.0,0.864,0.0,0.0,0.0,0.864,0.864,0.864,0.0,0.0,0.0529,0.0831
seq766,2.5051,0.0,0.835,0.0,0.0,2.5051,0.0,0.0,3.3401,4.1752,0.0,1.6701,0.835,2.5051,0.0,0.835,0.0,3.3401,0.835,0.835,0.0835,0.0815
seq767,0.0,0.8291,2.4874,0.8291,0.0,0.8291,0.8291,3.3166,0.8291,0.0,0.0,0.8291,0.0,0.0,0.0,0.8291,0.8291,0.0,0.0,0.0,0.07400000000000001,0.0969
seq768,0.8049,4.8293,0.0,0.0,0.8049,4.8293,1.6098,0.8049,0.0,2.4146,0.0,0.8049,0.8049,0.8049,4.0244,3.2195,1.6098,0.0,0.8049,2.4146,0.1037,0.0914
seq769,1.5903,0.0,1.5903,0.0,1.5903,1.5903,0.0,0.0,2.3855,1.5903,0.0,0.7952,0.0,0.0,0.0,0.7952,0.0,3.1807,0.0,0.0,0.0944,0.1104
seq770,3.2533,0.0,1.6266,0.0,1.6266,4.8799,0.0,0.0,2.44,4.0666,0.0,0.0,0.0,2.44,0.8133,0.8133,0.8133,3.2533,0.0,0.0,0.0881,0.0985
seq771,0.814,0.0,0.0,0.0,0.814,0.814,0.0,0.814,2.4419,3.2559,0.0,0.814,0.0,0.0,0.0,0.814,0.814,0.814,0.0,0.0,0.0782,0.1079
seq772,3.5937,2.6953,0.0,0.0,0.0,0.0,0.0,2.6953,0.8984,0.8984,0.0,0.8984,2.6953,0.0,0.8984,2.6953,7.1874,0.0,0.0,0.8984,0.0506,0.051
seq773,7.0477,0.0,0.881,0.0,2.6429,7.0477,2.6429,1.7619,1.7619,2.6429,0.881,4.4048,0.0,3.5238,0.0,0.881,5.2857,1.7619,0.881,3.5238,0.0575,0.0615
seq774,13.1093,0.0,9.832,7.374,1.6387,21.3027,3.2773,9.0127,9.832,6.5547,4.0967,9.832,3.2773,9.0127,9.0127,13.9287,7.374,8.1933,4.916,8.1933,0.0939,0.0868
seq775,10.3595,17.2658,6.043,2.5899,3.4532,18.1291,11.2228,5.1797,4.3164,5.1797,0.8633,6.9063,2.5899,6.9063,4.3164,20.7189,6.043,5.1797,2.5899,6.043,0.0638,0.0729
seq776,8.9013,6.4737,7.2829,2.4276,0.8092,7.2829,1.6184,5.6644,7.2829,7.2829,0.8092,7.2829,4.046,4.046,7.2829,5.6644,5.6644,5.6644,4.046,5.6644,0.0932,0.0976
seq777,9.6985,6.4656,6.4656,4.8492,1.6164,10.5067,2.4246,5.6574,10.5067,4.8492,1.6164,7.2739,1.6164,3.2328,4.8492,4.8492,5.6574,4.041,4.8492,4.8492,0.0955,0.0963
seq778,4.0779,6.5246,7.3402,4.0779,3.2623,6.5246,4.0779,3.2623,10.6025,6.5246,0.8156,6.5246,1.6312,1.6312,6.5246,8.1558,5.709,3.2623,3.2623,3.2623,0.0849,0.0995
seq779,0.0,4.9756,1.6585,0.8293,3.3171,0.8293,0.0,0.0,4.9756,3.3171,0.0,2.4878,1.6585,0.0,0.8293,1.6585,0.0,0.0,1.6585,0.0,0.0942,0.0766
seq780,4.9154,1.6385,8.1923,11.4692,6.5538,8.1923,2.4577,4.0961,7.373,4.0961,2.4577,2.4577,5.7346,2.4577,2.4577,2.4577,1.6385,2.4577,1.6385,4.9154,0.0808,0.1
seq781,1.6549,6.6196,2.4824,1.6549,2.4824,4.9647,0.8275,2.4824,4.9647,2.4824,0.0,4.1373,1.6549,0.0,0.8275,4.1373,2.4824,0.8275,2.4824,3.3098,0.0874,0.0851
seq782,2.7375,3.6501,0.0,0.0,0.0,0.9125,0.0,0.9125,0.9125,0.9125,0.0,0.0,1.825,0.0,0.9125,4.5626,9.1251,1.825,0.9125,0.0,0.048,0.0395
seq783,2.5787,1.7191,0.8596,0.0,0.0,0.8596,0.0,0.8596,1.7191,1.7191,0.0,0.0,3.4382,1.7191,0.8596,1.7191,0.8596,1.7191,0.0,0.8596,0.0753,0.0652
seq784,1.673,0.0,0.8365,0.8365,0.0,0.0,0.0,0.0,0.8365,0.8365,0.0,0.8365,0.8365,0.0,0.8365,0.0,1.673,1.673,0.0,0.0,0.0669,0.0966
seq785,1.6602,4.1505,2.4903,4.9806,2.4903,7.4709,2.4903,4.1505,3.3204,1.6602,0.8301,6.6408,2.4903,2.4903,8.301,3.3204,9.1311,6.6408,0.8301,2.4903,0.0816,0.0883
seq786,5.1897,5.1897,0.865,1.7299,0.0,3.4598,0.865,0.0,2.5949,1.7299,1.7299,3.4598,0.865,0.865,0.865,2.5949,2.5949,2.5949,0.865,0.865,0.066,0.0691
seq787,4.2612,6.818,7.6702,10.2269,1.7045,6.818,0.8522,5.9657,13.6359,4.2612,0.8522,11.9314,8.5224,5.9657,2.5567,8.5224,4.2612,2.5567,0.0,12.7837,0.0795,0.0683
seq788,2.5401,0.0,0.8467,0.0,0.8467,0.8467,0.0,0.0,0.0,0.0,0.0,0.8467,0.8467,0.0,0.0,0.0,0.0,1.6934,0.0,0.8467,0.0878,0.0655
seq789,5.3653,6.2595,2.6827,0.8942,0.8942,3.5769,0.8942,2.6827,3.5769,0.8942,0.0,3.5769,3.5769,0.8942,0.0,1.7884,3.5769,0.0,0.0,0.8942,0.059000000000000004,0.0468
seq790,0.0,4.6502,0.775,0.0,2.3251,4.6502,0.0,1.5501,1.5501,2.3251,0.0,1.5501,0.775,0.0,5.4253,3.1002,0.0,0.775,0.0,1.5501,0.1146,0.1104
seq791,3.1294,0.7824,0.0,0.0,0.7824,21.9061,0.0,1.5647,0.7824,3.1294,2.3471,0.7824,0.7824,0.7824,3.9118,2.3471,0.7824,2.3471,1.5647,10.953,0.1279,0.0898
seq792,8.1207,4.8724,0.8121,1.6241,0.8121,7.3086,0.8121,2.4362,0.8121,2.4362,0.8121,4.0603,1.6241,0.8121,8.9328,5.6845,2.4362,7.3086,1.6241,4.8724,0.0943,0.0936
seq793,0.7788,0.0,0.0,0.7788,0.7788,1.5576,0.7788,1.5576,0.7788,2.3364,0.0,0.0,0.0,0.0,0.7788,0.7788,0.0,0.0,0.0,0.0,0.1126,0.1086
seq794,0.8309,0.0,0.0,0.0,0.8309,0.8309,0.8309,0.8309,2.4926,3.3234,0.0,0.0,0.8309,0.0,0.0,0.8309,0.0,1.6617,0.0,0.8309,0.0676,0.1015
seq795,1.6426,4.9278,2.4639,3.2852,5.7491,6.5704,3.2852,1.6426,6.5704,1.6426,0.8213,0.0,2.4639,4.1065,2.4639,0.8213,3.2852,4.9278,0.0,2.4639,0.0875,0.0912
seq796,4.1266,0.0,0.0,0.0,0.8253,3.3013,1.6507,0.8253,0.8253,1.6507,0.0,1.6507,0.0,0.0,0.8253,0.8253,0.8253,2.476,1.6507,0.0,0.0761,0.0986
seq797,3.2176,6.4352,2.4132,0.8044,0.8044,5.6308,0.0,0.0,4.022,0.8044,1.6088,4.022,1.6088,0.0,4.022,2.4132,3.2176,2.4132,2.4132,5.6308,0.0986,0.0971
seq798,1.6637,0.0,1.6637,2.4956,2.4956,0.8319,0.8319,0.0,0.0,0.8319,0.8319,0.0,0.0,4.9912,1.6637,2.4956,0.0,0.0,0.0,0.0,0.083,0.0852
seq799,0.0,0.0,1.6999,2.5499,0.0,0.0,0.0,0.0,1.6999,0.0,0.0,0.0,1.6999,0.85,1.6999,1.6999,0.0,0.0,0.0,1.6999,0.073,0.077
seq800,1.715,5.145,2.5725,2.5725,0.8575,4.2875,5.145,0.0,6.86,2.5725,0.0,3.43,0.8575,0.8575,1.715,3.43,2.5725,3.43,0.0,1.715,0.0702,0.0723
seq801,1.7697,0.0,0.8849,0.8849,0.0,1.7697,0.0,0.8849,0.0,1.7697,0.0,2.6546,0.0,0.8849,0.0,0.8849,0.8849,0.0,0.0,0.0,0.0644,0.0508
seq802,15.0793,1.6755,10.8906,5.8642,8.3774,16.7548,3.351,7.5397,8.3774,9.2151,1.6755,5.8642,10.0529,4.1887,6.7019,15.917,13.4038,10.0529,3.351,9.2151,0.0779,0.0844
seq803,0.0,0.0,0.8476,0.8476,0.8476,2.5429,0.0,0.0,0.8476,0.8476,0.0,1.6952,0.8476,0.8476,0.0,0.0,0.8476,0.8476,0.0,0.8476,0.0648,0.0876
seq804,20.7684,13.8456,7.7882,13.8456,5.1921,23.3645,1.7307,2.5961,0.0,16.4417,4.3268,3.4614,11.2496,4.3268,4.3268,15.5763,18.1724,10.3842,2.5961,12.1149,0.068,0.0666
seq805,2.464,1.6427,6.5706,4.1066,3.2853,5.7493,0.8213,6.5706,1.6427,8.2133,0.8213,2.464,3.2853,1.6427,4.1066,7.392,2.464,4.1066,0.8213,1.6427,0.0937,0.085
seq806,10.9728,5.0643,3.3762,0.8441,5.0643,5.9084,0.0,5.0643,2.5322,5.0643,0.8441,7.5965,2.5322,5.9084,6.7525,10.9728,5.9084,3.3762,0.0,3.3762,0.0815,0.0745
seq807,0.0,0.0,0.0,0.0,0.0,21.9772,0.0,0.0,3.2559,0.0,0.0,0.0,0.0,0.0,0.814,0.0,0.0,0.0,2.4419,0.814,0.0837,0.1024
seq808,8.6761,6.9409,2.6028,0.0,0.0,6.0733,0.0,4.3381,6.0733,6.0733,0.8676,5.2057,8.6761,1.7352,4.3381,4.3381,8.6761,2.6028,0.0,0.8676,0.0667,0.0657
seq809,0.0,5.0904,0.8484,3.3936,0.8484,1.6968,0.0,0.8484,0.0,1.6968,0.8484,1.6968,0.8484,11.0292,3.3936,3.3936,0.0,1.6968,0.0,0.0,0.0778,0.0738
seq810,0.0,0.0,0.8617,0.8617,0.0,0.0,0.0,1.7234,0.8617,1.7234,0.0,0.0,0.8617,4.3084,0.0,0.0,0.8617,0.0,0.0,0.8617,0.0884,0.0499
seq811,0.8265,4.959,0.0,0.0,0.0,0.0,0.0,1.653,0.0,0.8265,0.0,0.8265,2.4795,4.1325,2.4795,0.0,0.0,0.0,0.0,0.0,0.0791,0.0944
seq812,2.511,6.696,0.837,1.674,2.511,5.022,1.674,0.0,2.511,0.0,0.0,0.837,0.0,2.511,3.348,3.348,2.511,2.511,0.0,0.837,0.0864,0.0766
seq813,6.7792,1.6948,5.9318,8.474,5.0844,9.3214,2.5422,6.7792,6.7792,11.0162,1.6948,13.5584,3.3896,5.9318,5.9318,4.237,7.6266,8.474,1.6948,4.237,0.0698,0.0828
seq814,2.5575,0.0,1.705,0.8525,1.705,1.705,0.0,0.8525,1.705,2.5575,0.8525,0.8525,1.705,0.8525,0.0,0.8525,1.705,0.0,0.0,0.8525,0.0848,0.0627
seq815,1.6456,0.0,0.8228,1.6456,1.6456,2.4684,0.0,1.6456,0.8228,0.0,1.6456,0.8228,1.6456,0.8228,0.8228,0.8228,0.8228,1.6456,0.0,0.8228,0.0835,0.0937
seq816,2.6225,10.49,2.6225,1.7483,3.4967,6.1192,4.3708,0.8742,1.7483,4.3708,0.0,2.6225,0.8742,1.7483,0.8742,4.3708,5.245,6.1192,0.8742,0.8742,0.0572,0.0686
seq817,0.9239,0.0,0.0,0.0,0.0,1.8477,0.0,2.7716,0.0,4.6193,0.0,0.0,1.8477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0491
seq818,5.8015,4.9727,2.4864,6.6303,3.3151,6.6303,3.3151,3.3151,4.1439,12.4318,0.0,2.4864,4.9727,4.9727,9.1166,5.8015,4.1439,4.1439,0.0,4.1439,0.0808,0.0905
seq819,1.6788,0.0,0.8394,0.0,0.8394,1.6788,0.0,1.6788,1.6788,1.6788,0.0,0.0,0.8394,0.0,0.0,1.6788,0.0,2.5182,0.0,0.0,0.0657,0.0949
seq820,0.8247,4.948,3.2987,6.5973,2.474,7.422,4.948,4.1233,5.7726,4.1233,1.6493,3.2987,9.896,3.2987,11.5453,5.7726,3.2987,3.2987,0.8247,1.6493,0.0834,0.0919
seq821,0.7941,0.0,0.7941,0.7941,0.0,0.0,0.0,0.7941,0.0,3.1764,0.0,0.0,0.7941,1.5882,0.7941,0.0,0.0,0.0,0.0,0.7941,0.0954,0.1105
seq822,1.6585,0.8293,0.0,0.0,0.0,1.6585,0.8293,3.317,0.8293,0.8293,0.0,0.8293,4.1463,0.8293,1.6585,0.0,0.0,3.317,0.8293,0.0,0.1076,0.0632
seq823,2.4734,1.649,0.8245,1.649,0.8245,1.649,0.0,2.4734,4.1224,1.649,0.0,1.649,1.649,0.0,0.0,1.649,0.8245,1.649,0.8245,0.0,0.0844,0.0911
seq824,1.695,0.8475,0.0,0.0,1.695,1.695,0.0,1.695,0.8475,2.5424,0.0,0.8475,3.3899,0.0,1.695,0.0,1.695,3.3899,0.0,0.0,0.0584,0.0942
seq825,0.0,0.0,1.6273,0.0,0.0,4.0681,0.0,0.8136,1.6273,0.0,0.0,0.8136,0.0,0.8136,1.6273,0.0,0.0,0.8136,0.0,0.0,0.0937,0.0927
seq826,19.1088,1.6616,16.6163,12.4623,6.6465,14.1239,4.9849,9.139,12.4623,22.4321,4.9849,12.4623,4.9849,7.4774,9.9698,12.4623,10.8006,17.4472,1.6616,9.9698,0.081,0.0882
seq827,4.8858,6.5144,4.0715,1.6286,1.6286,4.0715,0.0,2.4429,3.2572,1.6286,0.0,4.8858,3.2572,0.8143,4.0715,1.6286,0.8143,1.6286,1.6286,3.2572,0.0895,0.0962
seq828,4.0489,0.0,1.6196,5.6685,2.4293,3.2391,2.4293,0.8098,2.4293,3.2391,3.2391,0.0,0.8098,3.2391,4.0489,1.6196,1.6196,4.8587,0.0,0.8098,0.0857,0.1046
seq829,0.0,0.0,0.0,0.7539,0.7539,2.2617,0.0,0.0,0.7539,0.7539,0.0,0.0,0.0,0.0,0.0,1.5078,0.0,2.2617,1.5078,0.0,0.0964,0.1497
seq830,0.0,3.3497,3.3497,0.8374,0.0,0.8374,2.5122,0.0,0.8374,0.0,0.8374,0.0,0.8374,5.0245,5.8619,1.6748,0.0,0.0,0.0,0.0,0.0761,0.0865
seq831,1.6552,0.0,0.0,0.0,1.6552,0.0,0.0,0.8276,0.8276,1.6552,0.0,0.8276,0.0,0.0,0.0,1.6552,0.8276,0.0,0.8276,0.0,0.0623,0.1101
seq832,2.5674,6.8463,2.5674,0.8558,0.8558,4.279,0.8558,2.5674,5.1347,0.8558,1.7116,1.7116,1.7116,0.0,0.0,0.0,2.5674,0.8558,0.0,0.0,0.0716,0.0726
seq833,0.8469,5.0813,0.0,3.3875,1.6938,2.5406,0.0,1.6938,4.2344,0.0,0.8469,0.8469,0.8469,0.8469,0.8469,1.6938,2.5406,1.6938,0.0,2.5406,0.0712,0.0819
seq834,0.0,4.9741,0.829,2.487,0.829,5.8031,0.0,0.829,1.658,2.487,0.0,0.829,3.316,1.658,2.487,0.829,4.1451,0.829,0.829,1.658,0.08,0.091
seq835,3.6699,0.0,1.8349,0.9175,0.0,3.6699,0.0,0.0,0.0,1.8349,0.0,0.0,4.5873,0.0,0.0,0.9175,0.0,0.9175,0.0,0.0,0.0506,0.032
seq836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629,2.4435,0.8145,0.8145,0.0,0.0,0.0,0.0,0.0,2.4435,0.0,0.8145,0.0889,0.0966
seq837,0.8504,5.1023,0.8504,0.8504,1.7008,4.2519,0.0,1.7008,5.9527,0.0,0.0,1.7008,0.8504,0.0,0.0,3.4015,0.8504,3.4015,0.8504,0.0,0.0928,0.0568
seq838,10.5561,6.496,4.872,1.624,1.624,8.1201,2.436,4.872,7.3081,5.684,1.624,9.7441,0.0,2.436,8.9321,11.3681,2.436,6.496,4.872,3.248,0.0915,0.0965
seq839,4.0035,0.8007,1.6014,4.0035,4.0035,4.0035,1.6014,1.6014,2.4021,4.0035,2.4021,3.2028,2.4021,2.4021,7.2063,0.8007,1.6014,5.6049,0.8007,1.6014,0.0944,0.1049
seq840,10.4335,8.6946,0.0,3.4778,2.6084,6.9557,3.4778,2.6084,2.6084,12.1724,2.6084,3.4778,6.0862,2.6084,6.0862,6.0862,1.7389,3.4778,0.0,0.8695,0.0702,0.0604
seq841,2.4746,4.9493,1.6498,0.0,1.6498,2.4746,0.8249,0.0,3.2995,1.6498,0.0,1.6498,0.8249,1.6498,3.2995,4.1244,0.0,3.2995,0.8249,0.0,0.079,0.0961
seq842,4.314,6.0396,0.0,0.0,1.7256,3.4512,0.8628,1.7256,5.1768,7.7651,1.7256,0.8628,2.5884,0.8628,0.8628,4.314,2.5884,3.4512,2.5884,3.4512,0.0812,0.055999999999999994
seq843,13.3549,8.3468,10.0162,7.5122,4.1734,7.5122,1.6694,0.0,2.5041,8.3468,4.1734,4.1734,7.5122,0.8347,4.1734,6.6775,6.6775,8.3468,5.0081,7.5122,0.0771,0.0882
seq844,17.7318,10.1325,10.9769,5.9106,5.9106,10.1325,2.5331,5.9106,6.755,6.755,4.2219,3.3775,5.9106,2.5331,3.3775,6.755,8.4437,10.1325,2.5331,7.5994,0.0747,0.081
seq845,10.6496,6.5536,8.192,6.5536,5.7344,7.3728,0.0,6.5536,7.3728,9.0112,2.4576,9.8304,2.4576,1.6384,11.4688,9.8304,5.7344,7.3728,3.2768,7.3728,0.0929,0.0879
seq846,2.4127,0.0,2.4127,0.0,0.8042,4.8253,0.8042,4.0211,3.2169,1.6084,0.0,0.8042,0.8042,0.8042,1.6084,1.6084,0.0,1.6084,1.6084,0.8042,0.0842,0.1116
seq847,15.5528,0.864,4.3202,1.7281,6.0483,22.4652,2.5921,12.0966,11.2326,13.8247,1.7281,25.0573,6.9124,7.7764,6.0483,32.8337,21.6011,9.5045,4.3202,13.8247,0.0678,0.0682
seq848,19.9346,2.6002,8.6672,3.4669,11.2674,17.3345,2.6002,9.534,8.6672,17.3345,0.8667,11.2674,10.4007,4.3336,1.7334,11.2674,7.8005,12.1341,0.0,4.3336,0.0663,0.067
seq849,12.3561,2.4712,14.0036,17.2986,9.8849,23.0648,2.4712,6.5899,11.5324,23.8885,3.295,5.7662,8.2374,7.4137,12.3561,14.0036,9.8849,14.8273,0.8237,9.8849,0.0854,0.0909
seq850,4.1888,8.3777,5.0266,2.5133,3.3511,12.5665,0.8378,5.0266,4.1888,7.5399,1.6755,4.1888,6.7022,8.3777,6.7022,4.1888,5.8644,2.5133,4.1888,1.6755,0.0758,0.0865
seq851,12.9895,3.2474,8.9303,6.4948,1.6237,17.0487,4.0592,8.9303,12.9895,7.3066,4.0592,7.3066,4.0592,7.3066,11.3658,8.1184,5.6829,8.9303,2.4355,7.3066,0.0882,0.0999
seq852,4.882,1.6273,3.2547,3.2547,4.0683,6.5093,4.882,2.441,9.764,7.323,0.8137,2.441,1.6273,1.6273,4.882,6.5093,5.6957,2.441,3.2547,1.6273,0.0919,0.0944
seq853,3.2726,4.9089,1.6363,0.8182,1.6363,3.2726,1.6363,0.8182,4.0908,1.6363,0.0,1.6363,0.0,0.0,2.4545,3.2726,0.8182,0.8182,0.0,0.0,0.0939,0.08800000000000001
seq854,10.6236,4.9032,6.5376,6.5376,5.7204,16.344,4.9032,10.6236,3.2688,15.5268,4.086,8.9892,10.6236,13.0752,27.7847,12.258,10.6236,13.0752,2.4516,4.086,0.0878,0.095
seq855,25.6927,11.9899,9.4207,3.4257,10.2771,32.5441,3.4257,4.2821,5.1385,7.7078,2.5693,5.995,15.4156,9.4207,10.2771,17.1285,20.5542,9.4207,5.995,7.7078,0.0709,0.0726
seq856,0.8178,4.9067,0.0,0.0,0.8178,2.4534,0.0,1.6356,0.8178,0.0,0.0,0.8178,0.0,4.0889,1.6356,3.2711,0.0,0.0,1.6356,3.2711,0.0978,0.0845
seq857,12.549,11.7124,10.8758,1.6732,4.183,19.2418,1.6732,5.0196,3.3464,5.8562,1.6732,11.7124,7.5294,10.8758,9.2026,11.7124,9.2026,9.2026,4.183,8.366,0.0885,0.0749
seq858,15.2195,4.2277,10.9919,11.8374,5.9187,14.374,7.6098,10.1464,16.9106,16.9106,3.3821,9.3008,8.4553,9.3008,3.3821,11.8374,14.374,19.4472,4.2277,9.3008,0.0757,0.0788
seq859,5.8696,3.354,2.5155,2.5155,1.677,5.8696,0.8385,3.354,5.0311,5.8696,0.0,1.677,3.354,0.8385,5.0311,0.8385,11.7391,9.2236,0.8385,1.677,0.0842,0.0773
seq860,0.0,0.0,0.8969,1.7938,0.0,0.8969,0.0,0.0,0.0,0.8969,0.0,1.7938,1.7938,2.6906,0.0,0.0,1.7938,2.6906,0.0,1.7938,0.0417,0.0614
seq861,1.6404,0.0,0.8202,0.0,0.8202,1.6404,0.0,2.4606,1.6404,0.8202,0.8202,0.0,0.0,0.0,0.0,0.0,0.0,0.8202,0.0,0.0,0.0789,0.10099999999999999
seq862,1.6547,0.0,0.8273,0.0,0.8273,1.6547,0.0,1.6547,1.6547,1.6547,0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.8273,0.0,0.0,0.0771,0.0956
seq863,8.353,8.353,3.3412,7.5177,1.6706,10.8589,0.0,1.6706,22.5531,3.3412,0.0,5.0118,2.5059,2.5059,2.5059,5.8471,9.1883,1.6706,3.3412,1.6706,0.0899,0.0748
seq864,2.5329,11.8201,10.1315,3.3772,3.3772,11.8201,0.8443,3.3772,9.2872,3.3772,1.6886,3.3772,3.3772,5.0658,2.5329,5.0658,5.9101,5.9101,1.6886,8.4429,0.0759,0.0798
seq865,2.516,8.3867,6.7093,8.3867,1.6773,10.9027,0.8387,1.6773,25.16,6.7093,0.0,4.1933,4.1933,7.548,3.3547,5.032,10.064,4.1933,3.3547,0.8387,0.0831,0.0782
seq866,0.0,0.0,0.0,0.0,0.8619,1.7238,0.0,1.7238,0.8619,3.4476,0.0,0.0,0.8619,0.0,0.0,0.8619,0.0,0.8619,0.0,0.0,0.0561,0.08199999999999999
seq867,2.5522,5.1044,0.0,1.7015,8.5074,5.1044,0.8507,4.2537,5.9552,5.9552,0.8507,0.8507,2.5522,0.8507,3.403,4.2537,0.0,1.7015,0.0,0.8507,0.073,0.0763
