ID,PAAC1_A,PAAC1_C,PAAC1_D,PAAC1_E,PAAC1_F,PAAC1_G,PAAC1_H,PAAC1_I,PAAC1_K,PAAC1_L,PAAC1_M,PAAC1_N,PAAC1_P,PAAC1_Q,PAAC1_R,PAAC1_S,PAAC1_T,PAAC1_V,PAAC1_W,PAAC1_Y,PAAC1_lam1
seq789,5.6289,6.567,2.8144,0.9381,0.9381,3.7526,0.9381,2.8144,3.7526,0.9381,0.0,3.7526,3.7526,0.9381,0.0,1.8763,3.7526,0.0,0.0,0.9381,0.0619
seq790,0.0,5.2273,0.8712,0.0,2.6137,5.2273,0.0,1.7424,1.7424,2.6137,0.0,1.7424,0.8712,0.0,6.0985,3.4849,0.0,0.8712,0.0,1.7424,0.1288
seq791,3.4381,0.8595,0.0,0.0,0.8595,24.0669,0.0,1.7191,0.8595,3.4381,2.5786,0.8595,0.8595,0.8595,4.2977,2.5786,0.8595,2.5786,1.7191,12.0334,0.1405
seq792,8.9597,5.3758,0.896,1.7919,0.896,8.0637,0.896,2.6879,0.896,2.6879,0.896,4.4798,1.7919,0.896,9.8557,6.2718,2.6879,8.0637,1.7919,5.3758,0.10400000000000001
seq793,0.8737,0.0,0.0,0.8737,0.8737,1.7473,0.8737,1.7473,0.8737,2.621,0.0,0.0,0.0,0.0,0.8737,0.8737,0.0,0.0,0.0,0.0,0.1263
seq794,0.9247,0.0,0.0,0.0,0.9247,0.9247,0.9247,0.9247,2.7742,3.6989,0.0,0.0,0.9247,0.0,0.0,0.9247,0.0,1.8495,0.0,0.9247,0.0753
seq795,1.8074,5.4222,2.7111,3.6148,6.3259,7.2296,3.6148,1.8074,7.2296,1.8074,0.9037,0.0,2.7111,4.5185,2.7111,0.9037,3.6148,5.4222,0.0,2.7111,0.0963
seq796,4.578,0.0,0.0,0.0,0.9156,3.6624,1.8312,0.9156,0.9156,1.8312,0.0,1.8312,0.0,0.0,0.9156,0.9156,0.9156,2.7468,1.8312,0.0,0.0844
seq797,3.5634,7.1269,2.6726,0.8909,0.8909,6.236,0.0,0.0,4.4543,0.8909,1.7817,4.4543,1.7817,0.0,4.4543,2.6726,3.5634,2.6726,2.6726,6.236,0.1091
seq798,1.8187,0.0,1.8187,2.728,2.728,0.9093,0.9093,0.0,0.0,0.9093,0.9093,0.0,0.0,5.456,1.8187,2.728,0.0,0.0,0.0,0.0,0.0907
seq799,0.0,0.0,1.8417,2.7626,0.0,0.0,0.0,0.0,1.8417,0.0,0.0,0.0,1.8417,0.9209,1.8417,1.8417,0.0,0.0,0.0,1.8417,0.0791
seq800,1.8486,5.5457,2.7728,2.7728,0.9243,4.6214,5.5457,0.0,7.3942,2.7728,0.0,3.6971,0.9243,0.9243,1.8486,3.6971,2.7728,3.6971,0.0,1.8486,0.0757
seq801,1.8643,0.0,0.9322,0.9322,0.0,1.8643,0.0,0.9322,0.0,1.8643,0.0,2.7965,0.0,0.9322,0.0,0.9322,0.9322,0.0,0.0,0.0,0.0678
seq802,16.4687,1.8299,11.894,6.4045,9.1493,18.2985,3.6597,8.2343,9.1493,10.0642,1.8299,6.4045,10.9791,4.5746,7.3194,17.3836,14.6388,10.9791,3.6597,10.0642,0.0851
seq803,0.0,0.0,0.929,0.929,0.929,2.787,0.0,0.0,0.929,0.929,0.0,1.858,0.929,0.929,0.0,0.0,0.929,0.929,0.0,0.929,0.071
seq804,22.2509,14.8339,8.3441,14.8339,5.5627,25.0322,1.8542,2.7814,0.0,17.6153,4.6356,3.7085,12.0526,4.6356,4.6356,16.6881,19.4695,11.1254,2.7814,12.9797,0.0729
seq805,2.6929,1.7953,7.181,4.4882,3.5905,6.2834,0.8976,7.181,1.7953,8.9763,0.8976,2.6929,3.5905,1.7953,4.4882,8.0787,2.6929,4.4882,0.8976,1.7953,0.1024
seq806,11.8559,5.4719,3.648,0.912,5.4719,6.3839,0.0,5.4719,2.736,5.4719,0.912,8.2079,2.736,6.3839,7.2959,11.8559,6.3839,3.648,0.0,3.648,0.08800000000000001
seq807,0.0,0.0,0.0,0.0,0.0,24.4836,0.0,0.0,3.6272,0.0,0.0,0.0,0.0,0.0,0.9068,0.0,0.0,0.0,2.7204,0.9068,0.0932
seq808,9.2864,7.4292,2.7859,0.0,0.0,6.5005,0.0,4.6432,6.5005,6.5005,0.9286,5.5719,9.2864,1.8573,4.6432,4.6432,9.2864,2.7859,0.0,0.9286,0.0714
seq809,0.0,5.4962,0.916,3.6641,0.916,1.8321,0.0,0.916,0.0,1.8321,0.916,1.8321,0.916,11.9084,3.6641,3.6641,0.0,1.8321,0.0,0.0,0.084
seq810,0.0,0.0,0.907,0.907,0.0,0.0,0.0,1.814,0.907,1.814,0.0,0.0,0.907,4.5349,0.0,0.0,0.907,0.0,0.0,0.907,0.09300000000000001
seq811,0.9127,5.476,0.0,0.0,0.0,0.0,0.0,1.8253,0.0,0.9127,0.0,0.9127,2.738,4.5634,2.738,0.0,0.0,0.0,0.0,0.0,0.0873
seq812,2.7193,7.2515,0.9064,1.8129,2.7193,5.4386,1.8129,0.0,2.7193,0.0,0.0,0.9064,0.0,2.7193,3.6258,3.6258,2.7193,2.7193,0.0,0.9064,0.0936
seq813,7.3909,1.8477,6.467,9.2386,5.5431,10.1624,2.7716,7.3909,7.3909,12.0102,1.8477,14.7817,3.6954,6.467,6.467,4.6193,8.3147,9.2386,1.8477,4.6193,0.0761
seq814,2.7286,0.0,1.8191,0.9095,1.8191,1.8191,0.0,0.9095,1.8191,2.7286,0.9095,0.9095,1.8191,0.9095,0.0,0.9095,1.8191,0.0,0.0,0.9095,0.0905
seq815,1.8157,0.0,0.9078,1.8157,1.8157,2.7235,0.0,1.8157,0.9078,0.0,1.8157,0.9078,1.8157,0.9078,0.9078,0.9078,0.9078,1.8157,0.0,0.9078,0.0922
seq816,2.8156,11.2625,2.8156,1.8771,3.7542,6.5698,4.6927,0.9385,1.8771,4.6927,0.0,2.8156,0.9385,1.8771,0.9385,4.6927,5.6313,6.5698,0.9385,0.9385,0.0615
seq817,0.9715,0.0,0.0,0.0,0.0,1.9431,0.0,2.9146,0.0,4.8577,0.0,0.0,1.9431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285
seq818,6.3785,5.4673,2.7336,7.2897,3.6448,7.2897,3.6448,3.6448,4.556,13.6681,0.0,2.7336,5.4673,5.4673,10.0233,6.3785,4.556,4.556,0.0,4.556,0.0888
seq819,1.8548,0.0,0.9274,0.0,0.9274,1.8548,0.0,1.8548,1.8548,1.8548,0.0,0.0,0.9274,0.0,0.0,1.8548,0.0,2.7821,0.0,0.0,0.0726
seq820,0.9082,5.4489,3.6326,7.2652,2.7245,8.1734,5.4489,4.5408,6.3571,4.5408,1.8163,3.6326,10.8979,3.6326,12.7142,6.3571,3.6326,3.6326,0.9082,1.8163,0.0918
seq821,0.8927,0.0,0.8927,0.8927,0.0,0.0,0.0,0.8927,0.0,3.5709,0.0,0.0,0.8927,1.7855,0.8927,0.0,0.0,0.0,0.0,0.8927,0.1073
seq822,1.7704,0.8852,0.0,0.0,0.0,1.7704,0.8852,3.5407,0.8852,0.8852,0.0,0.8852,4.4259,0.8852,1.7704,0.0,0.0,3.5407,0.8852,0.0,0.1148
seq823,2.7214,1.8143,0.9071,1.8143,0.9071,1.8143,0.0,2.7214,4.5357,1.8143,0.0,1.8143,1.8143,0.0,0.0,1.8143,0.9071,1.8143,0.9071,0.0,0.0929
seq824,1.8711,0.9356,0.0,0.0,1.8711,1.8711,0.0,1.8711,0.9356,2.8067,0.0,0.9356,3.7422,0.0,1.8711,0.0,1.8711,3.7422,0.0,0.0,0.0644
seq825,0.0,0.0,1.7935,0.0,0.0,4.4837,0.0,0.8967,1.7935,0.0,0.0,0.8967,0.0,0.8967,1.7935,0.0,0.0,0.8967,0.0,0.0,0.1033
seq826,20.9568,1.8223,18.2233,13.6675,7.2893,15.4898,5.467,10.0228,13.6675,24.6014,5.467,13.6675,5.467,8.2005,10.934,13.6675,11.8451,19.1345,1.8223,10.934,0.0888
seq827,5.4056,7.2074,4.5046,1.8019,1.8019,4.5046,0.0,2.7028,3.6037,1.8019,0.0,5.4056,3.6037,0.9009,4.5046,1.8019,0.9009,1.8019,1.8019,3.6037,0.0991
seq828,4.5217,0.0,1.8087,6.3303,2.713,3.6173,2.713,0.9043,2.713,3.6173,3.6173,0.0,0.9043,3.6173,4.5217,1.8087,1.8087,5.426,0.0,0.9043,0.0957
seq829,0.0,0.0,0.0,0.8867,0.8867,2.66,0.0,0.0,0.8867,0.8867,0.0,0.0,0.0,0.0,0.0,1.7734,0.0,2.66,1.7734,0.0,0.1133
seq830,0.0,3.6667,3.6667,0.9167,0.0,0.9167,2.75,0.0,0.9167,0.0,0.9167,0.0,0.9167,5.5001,6.4168,1.8334,0.0,0.0,0.0,0.0,0.0833
seq831,1.86,0.0,0.0,0.0,1.86,0.0,0.0,0.93,0.93,1.86,0.0,0.93,0.0,0.0,0.0,1.86,0.93,0.0,0.93,0.0,0.07
seq832,2.7684,7.3824,2.7684,0.9228,0.9228,4.614,0.9228,2.7684,5.5368,0.9228,1.8456,1.8456,1.8456,0.0,0.0,0.0,2.7684,0.9228,0.0,0.0,0.0772
seq833,0.9224,5.5345,0.0,3.6897,1.8448,2.7673,0.0,1.8448,4.6121,0.0,0.9224,0.9224,0.9224,0.9224,0.9224,1.8448,2.7673,1.8448,0.0,2.7673,0.0776
seq834,0.0,5.4719,0.912,2.7359,0.912,6.3838,0.0,0.912,1.824,2.7359,0.0,0.912,3.6479,1.824,2.7359,0.912,4.5599,0.912,0.912,1.824,0.08800000000000001
seq835,3.7911,0.0,1.8955,0.9478,0.0,3.7911,0.0,0.0,0.0,1.8955,0.0,0.0,4.7388,0.0,0.0,0.9478,0.0,0.9478,0.0,0.0,0.0522
seq836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8031,2.7047,0.9016,0.9016,0.0,0.0,0.0,0.0,0.0,2.7047,0.0,0.9016,0.0984
seq837,0.9016,5.4096,0.9016,0.9016,1.8032,4.508,0.0,1.8032,6.3112,0.0,0.0,1.8032,0.9016,0.0,0.0,3.6064,0.9016,3.6064,0.9016,0.0,0.0984
seq838,11.6834,7.1898,5.3924,1.7975,1.7975,8.9873,2.6962,5.3924,8.0885,6.2911,1.7975,10.7847,0.0,2.6962,9.886,12.5822,2.6962,7.1898,5.3924,3.5949,0.1013
seq839,4.4725,0.8945,1.789,4.4725,4.4725,4.4725,1.789,1.789,2.6835,4.4725,2.6835,3.578,2.6835,2.6835,8.0506,0.8945,1.789,6.2615,0.8945,1.789,0.1055
seq840,11.1037,9.2531,0.0,3.7012,2.7759,7.4025,3.7012,2.7759,2.7759,12.9544,2.7759,3.7012,6.4772,2.7759,6.4772,6.4772,1.8506,3.7012,0.0,0.9253,0.0747
seq841,2.7378,5.4755,1.8252,0.0,1.8252,2.7378,0.9126,0.0,3.6504,1.8252,0.0,1.8252,0.9126,1.8252,3.6504,4.5629,0.0,3.6504,0.9126,0.0,0.0874
seq842,4.5697,6.3976,0.0,0.0,1.8279,3.6558,0.9139,1.8279,5.4836,8.2255,1.8279,0.9139,2.7418,0.9139,0.9139,4.5697,2.7418,3.6558,2.7418,3.6558,0.0861
seq843,14.6465,9.1541,10.9849,8.2387,4.577,8.2387,1.8308,0.0,2.7462,9.1541,4.577,4.577,8.2387,0.9154,4.577,7.3233,7.3233,9.1541,5.4925,8.2387,0.0846
seq844,19.2938,11.025,11.9438,6.4313,6.4313,11.025,2.7563,6.4313,7.35,7.35,4.5938,3.675,6.4313,2.7563,3.675,7.35,9.1875,11.025,2.7563,8.2688,0.0812
seq845,11.6765,7.1855,8.9819,7.1855,6.2873,8.0837,0.0,7.1855,8.0837,9.8801,2.6946,10.7783,2.6946,1.7964,12.5747,10.7783,6.2873,8.0837,3.5928,8.0837,0.1018
seq846,2.7156,0.0,2.7156,0.0,0.9052,5.4313,0.9052,4.5261,3.6209,1.8104,0.0,0.9052,0.9052,0.9052,1.8104,1.8104,0.0,1.8104,1.8104,0.9052,0.0948
seq847,16.6903,0.9272,4.6362,1.8545,6.4907,24.1082,2.7817,12.9813,12.0541,14.8358,1.8545,26.8899,7.4179,8.3452,6.4907,35.2351,23.181,10.1996,4.6362,14.8358,0.0728
seq848,21.3663,2.7869,9.2897,3.7159,12.0766,18.5794,2.7869,10.2187,9.2897,18.5794,0.929,12.0766,11.1476,4.6448,1.8579,12.0766,8.3607,13.0056,0.0,4.6448,0.071
seq849,13.5917,2.7183,15.4039,19.0283,10.8733,25.3711,2.7183,7.2489,12.6855,26.2772,3.6244,6.3428,9.0611,8.155,13.5917,15.4039,10.8733,16.31,0.9061,10.8733,0.0939
seq850,4.5854,9.1707,5.5024,2.7512,3.6683,13.7561,0.9171,5.5024,4.5854,8.2536,1.8341,4.5854,7.3366,9.1707,7.3366,4.5854,6.4195,2.7512,4.5854,1.8341,0.0829
seq851,14.4318,3.608,9.9219,7.2159,1.804,18.9418,4.5099,9.9219,14.4318,8.1179,4.5099,8.1179,4.5099,8.1179,12.6279,9.0199,6.3139,9.9219,2.706,8.1179,0.098
seq852,5.391,1.797,3.594,3.594,4.4925,7.188,5.391,2.6955,10.782,8.0865,0.8985,2.6955,1.797,1.797,5.391,7.188,6.2895,2.6955,3.594,1.797,0.1015
seq853,3.5883,5.3824,1.7941,0.8971,1.7941,3.5883,1.7941,0.8971,4.4854,1.7941,0.0,1.7941,0.0,0.0,2.6912,3.5883,0.8971,0.8971,0.0,0.0,0.1029
seq854,11.7392,5.4181,7.2241,7.2241,6.3211,18.0602,5.4181,11.7392,3.612,17.1572,4.5151,9.9331,11.7392,14.4482,30.7024,13.5452,11.7392,14.4482,2.709,4.5151,0.09699999999999999
seq855,27.7054,12.9292,10.1586,3.6941,11.0822,35.0935,3.6941,4.6176,5.5411,8.3116,2.7705,6.4646,16.6232,10.1586,11.0822,18.4703,22.1643,10.1586,6.4646,8.3116,0.0765
seq856,0.8932,5.3593,0.0,0.0,0.8932,2.6797,0.0,1.7864,0.8932,0.0,0.0,0.8932,0.0,4.4661,1.7864,3.5729,0.0,0.0,1.7864,3.5729,0.1068
seq857,13.5656,12.6612,11.7569,1.8087,4.5219,20.8006,1.8087,5.4262,3.6175,6.3306,1.8087,12.6612,8.1394,11.7569,9.9481,12.6612,9.9481,9.9481,4.5219,9.0437,0.0956
seq858,16.5208,4.5891,11.9317,12.8495,6.4248,15.603,8.2604,11.0139,18.3565,18.3565,3.6713,10.0961,9.1782,10.0961,3.6713,12.8495,15.603,21.11,4.5891,10.0961,0.0822
seq859,6.3611,3.6349,2.7262,2.7262,1.8174,6.3611,0.9087,3.6349,5.4523,6.3611,0.0,1.8174,3.6349,0.9087,5.4523,0.9087,12.7221,9.996,0.9087,1.8174,0.0913
seq860,0.0,0.0,0.9556,1.9112,0.0,0.9556,0.0,0.0,0.0,0.9556,0.0,1.9112,1.9112,2.8668,0.0,0.0,1.9112,2.8668,0.0,1.9112,0.0444
seq861,1.8246,0.0,0.9123,0.0,0.9123,1.8246,0.0,2.7369,1.8246,0.9123,0.9123,0.0,0.0,0.0,0.0,0.0,0.0,0.9123,0.0,0.0,0.0877
seq862,1.8296,0.0,0.9148,0.0,0.9148,1.8296,0.0,1.8296,1.8296,1.8296,0.9148,0.0,0.0,0.0,0.0,0.0,0.0,0.9148,0.0,0.0,0.0852
seq863,9.028,9.028,3.6112,8.1252,1.8056,11.7364,0.0,1.8056,24.3756,3.6112,0.0,5.4168,2.7084,2.7084,2.7084,6.3196,9.9308,1.8056,3.6112,1.8056,0.0972
seq864,2.7525,12.8449,11.0099,3.67,3.67,12.8449,0.9175,3.67,10.0924,3.67,1.835,3.67,3.67,5.505,2.7525,5.505,6.4225,6.4225,1.835,9.1749,0.0825
seq865,2.7294,9.0981,7.2785,9.0981,1.8196,11.8275,0.9098,1.8196,27.2942,7.2785,0.0,4.549,4.549,8.1883,3.6392,5.4588,10.9177,4.549,3.6392,0.9098,0.0902
seq866,0.0,0.0,0.0,0.0,0.9389,1.8779,0.0,1.8779,0.9389,3.7557,0.0,0.0,0.9389,0.0,0.0,0.9389,0.0,0.9389,0.0,0.0,0.0611
seq867,2.7631,5.5261,0.0,1.842,9.2102,5.5261,0.921,4.6051,6.4471,6.4471,0.921,0.921,2.7631,0.921,3.6841,4.6051,0.0,1.842,0.0,0.921,0.079
seq868,5.5692,1.8564,0.9282,0.0,0.9282,5.5692,0.9282,0.9282,3.7128,0.9282,0.9282,7.4256,0.0,0.0,0.0,2.7846,1.8564,2.7846,0.9282,1.8564,0.0718
seq869,24.2104,14.8987,8.3805,6.5182,11.174,20.4858,1.8623,5.587,5.587,5.587,0.9312,17.6922,13.0364,7.4494,1.8623,22.3481,17.6922,9.3117,2.7935,7.4494,0.0688
seq870,5.5443,0.9241,0.0,0.0,0.9241,5.5443,0.0,2.7722,0.0,0.9241,0.0,3.6962,2.7722,0.0,2.7722,0.9241,5.5443,1.8481,1.8481,0.9241,0.0759
seq871,0.8625,0.0,0.0,0.0,2.5874,0.8625,0.0,0.8625,6.0373,5.1748,0.0,0.0,0.8625,0.0,4.3124,1.7249,0.8625,1.7249,0.0,0.0,0.1375
seq872,6.1987,0.0,0.0,0.0,2.6566,0.8855,0.0,0.8855,2.6566,5.3131,0.0,0.0,0.8855,0.0,2.6566,1.771,0.8855,1.771,0.0,0.0,0.1145
seq873,0.901,0.901,2.703,2.703,0.0,0.901,0.0,0.0,0.901,2.703,0.0,0.0,0.0,6.307,4.505,1.802,0.0,0.901,0.0,1.802,0.099
seq874,2.6225,7.8674,1.7483,9.6157,2.6225,4.3708,2.6225,0.0,0.8742,6.1191,6.1191,1.7483,6.1191,6.1191,13.9864,2.6225,0.0,4.3708,4.3708,2.6225,0.1258
seq875,10.1782,1.8506,13.8793,10.1782,3.7012,9.2529,4.6264,19.4311,16.6552,34.2357,0.0,14.8046,9.2529,12.954,0.9253,17.5805,13.8793,19.4311,0.9253,0.0,0.0747
seq876,0.0,0.0,0.8884,2.6652,0.0,0.0,0.0,0.0,1.7768,1.7768,0.8884,0.8884,0.0,0.8884,1.7768,0.8884,0.0,0.8884,0.0,0.0,0.1116
seq877,14.6174,5.4815,6.3951,6.3951,6.3951,5.4815,10.0495,3.6544,8.2223,14.6174,0.9136,2.7408,5.4815,2.7408,4.5679,10.0495,2.7408,13.7038,0.9136,3.6544,0.0864
seq878,17.2733,2.7274,6.3639,8.1821,7.273,7.273,10.9095,9.0912,10.9095,12.7277,0.9091,5.4547,3.6365,4.5456,4.5456,5.4547,0.0,9.0912,1.8182,4.5456,0.0909
seq879,0.9053,1.8105,1.8105,2.7158,0.0,0.9053,0.0,1.8105,1.8105,0.9053,0.0,0.9053,0.0,1.8105,3.6211,1.8105,0.9053,0.9053,0.0,1.8105,0.0947
seq880,0.0,0.0,0.0,0.8823,0.8823,2.6469,0.0,0.0,3.5293,0.8823,0.0,0.0,0.8823,0.0,0.0,0.8823,0.0,1.7646,0.0,3.5293,0.1177
seq881,13.7104,1.828,15.5384,13.7104,7.3122,24.6787,4.5701,10.9683,7.3122,19.1945,3.6561,14.6244,10.9683,4.5701,10.0543,23.7646,14.6244,18.2805,4.5701,9.1402,0.086
seq882,9.9908,5.4495,5.4495,6.3578,6.3578,12.7155,1.8165,3.633,6.3578,10.899,2.7248,8.1743,7.266,4.5413,6.3578,14.5321,6.3578,5.4495,5.4495,6.3578,0.0917
seq883,6.3799,9.1142,3.6457,5.4685,4.5571,8.2028,3.6457,0.9114,18.2284,7.2913,0.0,5.4685,6.3799,2.7343,0.9114,3.6457,5.4685,2.7343,2.7343,0.9114,0.0886
seq884,1.7944,5.3831,0.8972,2.6915,1.7944,3.5887,1.7944,1.7944,0.8972,0.8972,1.7944,0.0,1.7944,1.7944,6.2802,0.0,0.8972,0.8972,0.8972,4.4859,0.1028
seq885,4.4631,5.3557,0.8926,1.7852,3.5705,4.4631,0.0,0.0,0.8926,0.8926,0.0,0.8926,1.7852,0.0,1.7852,0.8926,1.7852,2.6779,0.8926,3.5705,0.1074
seq886,3.7022,0.0,0.0,0.9255,0.0,0.9255,3.7022,0.0,0.0,2.7766,0.0,0.0,4.6277,1.8511,4.6277,1.8511,0.9255,0.0,0.0,1.8511,0.0745
seq887,1.7697,3.5394,3.5394,0.8849,0.0,0.8849,0.8849,0.8849,1.7697,1.7697,0.0,0.0,0.8849,2.6546,3.5394,1.7697,0.8849,2.6546,0.0,0.8849,0.1151
seq888,2.7315,0.0,2.7315,0.9105,0.0,2.7315,0.9105,0.9105,5.463,1.821,0.0,1.821,0.0,0.0,0.0,0.9105,0.0,2.7315,1.821,0.0,0.0895
seq889,3.7565,7.513,0.0,0.0,0.0,9.3912,0.0,0.0,1.8782,0.9391,0.0,0.9391,1.8782,3.7565,0.0,2.8174,1.8782,0.0,1.8782,0.9391,0.0609
seq890,2.6987,3.5982,0.0,0.0,0.8996,2.6987,0.0,0.8996,1.7991,5.3973,0.8996,0.8996,0.0,0.8996,6.2969,5.3973,0.0,1.7991,0.0,0.0,0.1004
seq891,0.0,0.9142,0.0,0.9142,0.0,0.9142,0.0,0.0,0.0,0.0,0.0,0.0,3.6569,2.7427,14.6277,6.3996,1.8285,1.8285,0.0,0.0,0.0858
seq892,2.7593,0.0,0.9198,0.0,2.7593,3.679,0.0,0.9198,3.679,3.679,0.0,0.0,0.9198,0.0,0.0,3.679,0.0,0.0,0.9198,0.0,0.0802
seq893,1.8372,13.779,0.0,0.0,0.0,8.2674,6.4302,0.0,0.0,0.0,4.593,0.0,0.0,0.0,0.0,11.0232,0.0,0.0,6.4302,0.0,0.0814
seq894,4.5285,0.0,0.0,0.0,0.0,1.8114,0.0,1.8114,3.6228,5.4342,0.0,0.9057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057,0.0943
seq895,0.0,0.0,0.0,0.0,0.8551,1.7102,0.0,0.8551,1.7102,1.7102,0.0,0.0,1.7102,0.0,1.7102,0.0,0.0,0.0,4.2756,0.0,0.1449
seq896,0.0,0.0,0.0,0.0,0.0,1.6657,0.0,1.6657,1.6657,0.8329,0.0,0.0,0.0,0.0,2.4986,0.8329,0.0,0.0,0.8329,0.8329,0.1671
seq897,7.3257,0.0,0.0,0.0,0.0,0.0,0.0,3.6629,5.4943,7.3257,0.0,1.8314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843
seq898,1.7966,0.0,0.0,0.0,0.0,0.8983,0.8983,1.7966,2.695,2.695,0.8983,0.0,0.0,0.0,0.0,0.0,1.7966,1.7966,0.0,0.0,0.1017
seq899,0.894,0.0,0.894,0.0,0.0,0.894,0.894,2.6821,2.6821,2.6821,0.0,0.894,0.0,0.0,0.0,0.0,0.0,2.6821,0.0,0.0,0.106
seq900,0.9299,0.0,0.0,0.0,0.0,2.7898,0.9299,1.8598,0.9299,5.5795,0.0,0.9299,0.0,0.0,0.0,0.9299,0.0,0.9299,0.0,0.0,0.0701
seq901,0.0,5.2177,0.8696,0.8696,1.7392,2.6088,0.0,1.7392,1.7392,1.7392,0.0,0.0,1.7392,0.8696,6.9569,0.8696,0.0,1.7392,0.0,0.8696,0.1304
seq902,0.9114,5.4687,0.0,0.9114,1.8229,3.6458,0.9114,0.0,0.0,0.9114,0.0,0.9114,0.0,0.0,5.4687,3.6458,2.7343,2.7343,0.0,0.0,0.0886
seq903,3.602,2.7015,0.0,0.0,0.9005,2.7015,0.0,0.9005,5.4029,1.801,0.0,0.9005,0.9005,1.801,1.801,1.801,3.602,1.801,0.0,0.0,0.0995
seq904,1.8212,5.4637,0.9106,0.0,0.9106,5.4637,0.9106,2.7318,3.6425,0.9106,0.0,2.7318,1.8212,0.0,2.7318,4.5531,4.5531,0.9106,0.9106,0.9106,0.0894
seq905,2.7139,0.0,0.9046,0.9046,0.0,3.6185,0.0,2.7139,2.7139,1.8093,0.0,0.0,0.0,0.9046,0.0,2.7139,0.0,0.9046,0.9046,0.0,0.0954
seq906,0.0,5.4008,0.0,0.9001,3.6005,1.8003,0.0,1.8003,2.7004,3.6005,0.0,0.9001,0.0,0.0,5.4008,1.8003,1.8003,1.8003,0.0,0.9001,0.0999
seq907,1.7694,5.3081,0.8847,0.8847,1.7694,5.3081,0.0,0.8847,3.5387,0.0,0.0,1.7694,1.7694,1.7694,3.5387,0.8847,0.0,0.8847,0.8847,1.7694,0.1153
seq908,8.1636,0.0,0.9071,1.8141,0.9071,0.9071,0.0,2.7212,0.9071,0.0,0.0,0.9071,1.8141,0.0,3.6283,2.7212,2.7212,4.5353,0.9071,0.0,0.0929
seq909,0.8787,0.0,1.7574,0.0,0.0,0.0,0.8787,0.8787,3.5149,6.151,0.8787,0.0,0.0,0.8787,2.6362,0.0,0.8787,2.6362,0.0,0.0,0.1213
seq910,1.8415,0.0,0.9207,3.6829,0.0,0.9207,0.9207,0.9207,1.8415,2.7622,0.9207,1.8415,4.6036,0.9207,2.7622,1.8415,1.8415,0.9207,0.0,3.6829,0.0793
seq911,0.8672,0.0,0.8672,0.8672,1.7344,2.6016,0.0,2.6016,7.8047,3.4687,0.0,0.8672,1.7344,1.7344,4.3359,0.0,0.8672,0.8672,0.0,0.8672,0.1328
seq912,0.9312,7.45,1.8625,0.9312,0.0,7.45,0.0,0.0,2.7937,1.8625,0.0,3.725,1.8625,3.725,0.9312,5.5875,0.0,0.0,0.9312,1.8625,0.0688
seq913,1.8526,1.8526,0.0,0.9263,0.9263,6.484,0.0,0.9263,5.5577,4.6315,0.0,1.8526,0.0,0.9263,0.0,2.7789,0.9263,5.5577,0.0,0.0,0.0737
seq914,1.8805,1.8805,0.0,0.0,2.8208,0.9403,0.0,1.8805,3.7611,1.8805,0.0,0.9403,1.8805,0.9403,0.0,1.8805,0.0,2.8208,0.0,0.0,0.0597
seq915,1.7402,5.2207,1.7402,3.4805,0.8701,2.6103,0.0,1.7402,3.4805,3.4805,0.0,1.7402,1.7402,0.8701,6.9609,1.7402,2.6103,0.0,0.8701,2.6103,0.1299
seq916,0.0,0.0,0.0,0.8888,0.8888,1.7777,1.7777,0.0,2.6665,7.9994,0.0,0.0,17.7766,0.8888,7.9994,0.8888,0.0,0.0,2.6665,0.0,0.1112
seq917,1.7347,0.0,0.0,0.0,1.7347,0.8673,0.0,1.7347,2.602,5.204,0.8673,0.0,0.8673,0.0,5.204,1.7347,0.0,0.0,0.0,0.0,0.1327
seq918,0.0,0.0,0.8995,1.799,4.4975,0.0,0.8995,0.0,0.8995,3.598,0.0,0.0,2.6985,2.6985,4.4975,0.8995,0.0,0.0,0.8995,0.0,0.1005
seq919,1.8011,0.0,0.9005,0.9005,0.9005,1.8011,2.7016,4.5027,2.7016,3.6022,0.9005,0.0,0.9005,2.7016,5.4032,3.6022,1.8011,0.9005,0.0,0.0,0.0995
seq920,3.6641,0.0,0.916,0.916,0.0,0.916,0.0,1.8321,2.7481,3.6641,0.0,3.6641,0.0,1.8321,0.0,0.0,0.0,0.916,0.916,0.0,0.084
seq921,0.0,0.0,0.0,1.8698,0.0,2.8046,0.0,1.8698,0.9349,4.6744,0.0,0.0,1.8698,0.0,0.0,0.9349,0.0,1.8698,0.0,0.0,0.0651
seq922,2.7212,0.9071,1.8141,0.9071,1.8141,4.5353,0.9071,0.9071,3.6282,1.8141,1.8141,0.0,0.9071,1.8141,0.9071,2.7212,7.2565,1.8141,1.8141,3.6282,0.0929
seq923,0.9211,0.0,0.0,0.0,0.9211,4.6053,0.0,1.8421,0.9211,0.9211,0.9211,0.0,0.0,1.8421,0.0,2.7632,0.9211,0.9211,0.9211,0.0,0.0789
seq924,0.853,0.0,0.0,0.0,0.853,0.853,0.0,0.853,0.853,1.7061,0.0,0.0,0.853,0.0,2.5591,0.0,1.7061,0.853,0.0,0.0,0.147
